datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-04-03 23:00:00,1.12,0.1,244.75,4.73,10.0,0.0,2.35
2007-04-04 00:00:00,0.29,0.09,243.96,1.32,0.0,0.0,0.0
2007-04-04 01:00:00,0.33,0.15,241.54,1.48,0.0,1.05,0.0
2007-04-04 02:00:00,0.29,0.08,243.08,1.28,0.0,0.0,0.0
2007-04-04 03:00:00,0.27,0.05,242.06,1.17,0.0,0.0,0.0
2007-04-04 04:00:00,0.32,0.12,241.32,1.44,0.0,0.65,0.0
2007-04-04 05:00:00,0.28,0.08,240.6,1.2,0.0,0.38,0.0
2007-04-04 06:00:00,1.35,0.09,239.33,5.67,0.0,0.0,11.2
2007-04-04 07:00:00,1.9,0.07,239.25,7.93,0.0,0.15,17.53
2007-04-04 08:00:00,1.97,0.19,239.5,8.28,0.0,0.88,17.6
2007-04-04 09:00:00,1.47,0.06,240.25,6.1,0.0,0.0,17.68
2007-04-04 10:00:00,1.31,0.05,237.33,5.43,0.0,0.0,17.27
2007-04-04 11:00:00,1.46,0.15,239.1,6.06,0.0,0.85,17.53
2007-04-04 12:00:00,1.63,0.16,239.96,6.82,0.0,0.12,17.65
2007-04-04 13:00:00,1.43,0.1,239.61,5.96,0.0,0.0,17.6
2007-04-04 14:00:00,2.09,0.15,239.98,8.72,10.8,0.4,17.65
2007-04-04 15:00:00,2.74,0.24,239.96,11.6,19.98,0.58,17.65
2007-04-04 16:00:00,2.19,0.14,241.38,9.08,9.07,0.0,17.85
2007-04-04 17:00:00,0.35,0.09,242.12,1.54,0.0,0.0,0.12
2007-04-04 18:00:00,1.46,0.16,239.93,6.11,0.0,0.97,11.87
2007-04-04 19:00:00,1.96,0.09,237.7,8.34,0.0,0.0,14.1
2007-04-04 20:00:00,1.5,0.13,237.38,6.51,0.0,0.0,2.55
2007-04-04 21:00:00,3.8,0.12,236.5,16.05,7.8,0.8,17.15
2007-04-04 22:00:00,2.43,0.24,241.76,10.06,6.5,0.17,1.5
2007-04-04 23:00:00,1.36,0.07,244.35,5.52,3.08,0.0,11.3
2007-04-05 00:00:00,0.32,0.12,243.77,1.38,0.0,0.45,0.0
2007-04-05 01:00:00,0.3,0.11,244.2,1.3,0.0,0.53,0.0
2007-04-05 02:00:00,0.28,0.07,244.28,1.19,0.0,0.0,0.0
2007-04-05 03:00:00,0.27,0.05,241.47,1.12,0.0,0.0,0.0
2007-04-05 04:00:00,0.33,0.14,241.25,1.42,0.0,0.95,0.0
2007-04-05 05:00:00,0.28,0.07,241.8,1.18,0.0,0.0,0.0
2007-04-05 06:00:00,0.59,0.05,242.79,2.52,0.0,0.0,4.02
2007-04-05 07:00:00,2.84,0.15,238.59,11.95,0.0,0.83,17.45
2007-04-05 08:00:00,1.91,0.1,238.9,8.03,0.0,5.62,17.5
2007-04-05 09:00:00,1.55,0.08,240.64,6.4,0.0,1.33,17.75
2007-04-05 10:00:00,1.72,0.12,239.29,7.18,0.0,4.63,17.55
2007-04-05 11:00:00,1.49,0.22,238.76,6.27,0.0,0.93,17.47
2007-04-05 12:00:00,0.48,0.29,240.97,2.31,0.0,0.0,1.12
2007-04-05 13:00:00,0.37,0.23,241.37,1.84,0.0,0.03,0.0
2007-04-05 14:00:00,0.45,0.36,243.06,2.34,0.0,0.95,0.0
2007-04-05 15:00:00,0.52,0.31,242.24,2.5,0.0,0.0,0.0
2007-04-05 16:00:00,0.46,0.26,243.12,2.14,0.0,0.0,0.0
2007-04-05 17:00:00,0.51,0.35,242.32,2.53,0.0,0.97,0.0
2007-04-05 18:00:00,0.47,0.21,242.77,2.18,0.0,0.08,0.0
2007-04-05 19:00:00,2.69,0.19,239.93,11.47,0.0,8.53,12.42
2007-04-05 20:00:00,4.06,0.23,237.63,17.27,2.8,14.13,17.32
2007-04-05 21:00:00,4.75,0.18,236.01,20.21,6.37,29.88,17.08
2007-04-05 22:00:00,2.69,0.1,240.77,11.17,8.93,1.42,17.77
2007-04-05 23:00:00,1.44,0.07,242.22,5.9,0.0,0.0,17.95
2007-04-06 00:00:00,1.31,0.09,242.95,5.36,0.0,0.72,15.92
2007-04-06 01:00:00,0.36,0.12,242.64,1.65,0.0,0.35,0.0
2007-04-06 02:00:00,0.32,0.05,242.91,1.42,0.0,0.0,0.0
2007-04-06 03:00:00,0.34,0.08,241.94,1.53,0.0,0.52,0.0
2007-04-06 04:00:00,0.36,0.11,241.92,1.61,0.0,0.48,0.0
2007-04-06 05:00:00,0.31,0.04,241.58,1.37,0.0,0.0,0.0
2007-04-06 06:00:00,0.58,0.07,241.71,2.55,0.0,0.3,0.0
2007-04-06 07:00:00,1.91,0.12,240.3,7.99,0.0,0.68,9.9
2007-04-06 08:00:00,1.9,0.05,238.94,7.99,0.0,9.55,17.5
2007-04-06 09:00:00,1.37,0.1,239.97,5.67,0.0,0.38,17.63
2007-04-06 10:00:00,1.36,0.09,239.43,5.58,0.0,0.62,17.57
2007-04-06 11:00:00,1.34,0.06,239.08,5.52,0.0,0.0,17.52
2007-04-06 12:00:00,0.31,0.11,242.62,1.44,0.0,0.38,0.12
2007-04-06 13:00:00,0.31,0.11,242.76,1.38,0.0,0.65,0.0
2007-04-06 14:00:00,0.3,0.1,244.9,1.33,0.0,0.0,0.0
2007-04-06 15:00:00,0.3,0.1,243.62,1.36,0.0,0.35,0.0
2007-04-06 16:00:00,0.48,0.11,242.29,2.04,0.0,0.65,1.87
2007-04-06 17:00:00,1.43,0.08,240.77,5.86,0.0,0.0,17.77
2007-04-06 18:00:00,3.19,0.12,238.5,13.45,0.0,29.67,17.42
2007-04-06 19:00:00,2.22,0.24,238.94,9.52,0.0,19.95,8.8
2007-04-06 20:00:00,0.64,0.09,240.75,2.7,0.0,0.85,0.0
2007-04-06 21:00:00,2.33,0.04,238.61,9.77,0.0,5.38,10.77
2007-04-06 22:00:00,2.41,0.2,239.21,10.17,0.0,18.72,0.0
2007-04-06 23:00:00,1.28,0.11,242.08,5.26,0.0,0.9,0.0
2007-04-07 00:00:00,0.99,0.06,243.17,4.04,0.0,0.17,0.0
2007-04-07 01:00:00,0.45,0.16,240.96,2.0,0.0,1.17,0.0
2007-04-07 02:00:00,0.29,0.06,241.75,1.27,0.0,0.25,0.0
2007-04-07 03:00:00,0.3,0.07,241.4,1.3,0.0,0.15,0.0
2007-04-07 04:00:00,0.36,0.16,241.47,1.6,0.0,1.2,0.0
2007-04-07 05:00:00,0.9,0.05,240.34,3.74,0.0,0.17,10.15
2007-04-07 06:00:00,0.29,0.07,239.97,1.28,0.0,0.0,0.0
2007-04-07 07:00:00,0.72,0.13,240.62,3.2,0.0,1.02,0.0
2007-04-07 08:00:00,0.69,0.07,240.84,2.88,0.0,0.0,0.0
2007-04-07 09:00:00,1.77,0.06,239.15,7.45,0.17,7.73,11.7
2007-04-07 10:00:00,2.1,0.16,240.58,8.77,8.77,2.4,17.72
2007-04-07 11:00:00,2.73,0.14,238.88,11.53,9.85,28.87,1.55
2007-04-07 12:00:00,0.5,0.17,241.25,2.28,0.0,3.77,0.0
2007-04-07 13:00:00,0.33,0.1,242.55,1.43,0.0,0.83,0.0
2007-04-07 14:00:00,0.3,0.08,244.21,1.3,0.0,0.15,0.0
2007-04-07 15:00:00,0.49,0.12,242.85,2.12,0.0,1.25,0.0
2007-04-07 16:00:00,0.58,0.05,241.14,2.46,0.0,0.17,0.0
2007-04-07 17:00:00,0.37,0.06,239.68,1.56,0.0,0.17,0.0
2007-04-07 18:00:00,0.97,0.15,239.36,4.12,0.0,1.2,8.97
2007-04-07 19:00:00,0.42,0.06,238.67,1.76,0.0,0.05,1.03
2007-04-07 20:00:00,0.34,0.05,238.48,1.44,0.0,0.08,0.0
2007-04-07 21:00:00,3.3,0.14,235.45,14.01,0.0,0.93,12.83
2007-04-07 22:00:00,3.34,0.07,237.21,13.98,0.0,0.0,17.25
2007-04-07 23:00:00,3.38,0.06,239.1,14.04,0.0,0.13,17.52
2007-04-08 00:00:00,2.79,0.15,240.61,11.57,0.0,0.9,6.18
2007-04-08 01:00:00,2.3,0.04,238.73,9.56,0.0,0.0,0.0
2007-04-08 02:00:00,2.34,0.06,239.88,9.69,0.0,0.12,0.0
2007-04-08 03:00:00,2.4,0.13,240.59,9.91,0.0,0.9,0.0
2007-04-08 04:00:00,2.33,0.04,239.96,9.62,0.0,0.0,0.0
2007-04-08 05:00:00,2.28,0.06,239.54,9.43,0.0,0.05,0.0
2007-04-08 06:00:00,1.83,0.12,239.42,7.62,0.0,0.9,0.0
2007-04-08 07:00:00,0.9,0.08,241.5,3.81,0.0,0.0,0.0
2007-04-08 08:00:00,0.58,0.08,242.25,2.66,0.0,0.08,0.0
2007-04-08 09:00:00,1.29,0.14,240.45,5.53,0.0,0.88,12.1
2007-04-08 10:00:00,0.7,0.08,239.35,3.27,0.0,0.0,0.0
2007-04-08 11:00:00,0.62,0.06,239.01,2.93,0.0,0.12,0.0
2007-04-08 12:00:00,0.57,0.17,239.22,2.71,0.0,0.88,0.0
2007-04-08 13:00:00,0.83,0.07,239.97,3.65,0.0,0.0,5.83
2007-04-08 14:00:00,1.35,0.07,240.93,5.52,0.0,0.12,17.78
2007-04-08 15:00:00,0.72,0.16,242.18,3.04,0.0,0.88,6.32
2007-04-08 16:00:00,0.26,0.05,242.72,1.14,0.0,0.0,0.0
2007-04-08 17:00:00,0.3,0.1,242.98,1.29,0.0,0.15,0.0
2007-04-08 18:00:00,0.33,0.15,241.07,1.44,0.0,0.87,0.0
2007-04-08 19:00:00,0.26,0.05,240.17,1.1,0.0,0.0,0.0
2007-04-08 20:00:00,0.3,0.1,239.33,1.32,0.0,0.2,0.0
2007-04-08 21:00:00,0.32,0.14,239.73,1.41,0.0,0.82,0.0
2007-04-08 22:00:00,0.26,0.05,237.49,1.13,0.0,0.0,0.0
2007-04-08 23:00:00,0.95,0.09,241.3,3.92,0.0,0.22,10.87
2007-04-09 00:00:00,0.33,0.15,243.34,1.46,0.0,0.8,0.0
2007-04-09 01:00:00,0.28,0.07,241.52,1.18,0.0,0.0,0.0
2007-04-09 02:00:00,0.28,0.07,240.9,1.16,0.0,0.22,0.0
2007-04-09 03:00:00,0.32,0.14,241.65,1.45,0.0,0.78,0.0
2007-04-09 04:00:00,0.28,0.08,241.69,1.24,0.0,0.0,0.0
2007-04-09 05:00:00,0.27,0.06,241.3,1.18,0.0,0.2,0.0
2007-04-09 06:00:00,0.33,0.15,240.74,1.53,0.0,0.78,0.0
2007-04-09 07:00:00,0.28,0.08,241.71,1.18,0.0,0.0,0.0
2007-04-09 08:00:00,0.27,0.07,241.53,1.15,0.0,0.22,0.0
2007-04-09 09:00:00,0.44,0.15,240.76,1.96,0.0,0.78,1.82
2007-04-09 10:00:00,0.93,0.05,236.97,3.89,0.0,0.0,10.97
2007-04-09 11:00:00,0.28,0.08,239.23,1.2,0.0,0.23,0.0
2007-04-09 12:00:00,0.32,0.14,240.24,1.4,0.0,0.77,0.0
2007-04-09 13:00:00,0.27,0.06,241.65,1.14,0.0,0.0,0.0
2007-04-09 14:00:00,0.31,0.11,240.95,1.34,0.0,0.32,0.0
2007-04-09 15:00:00,1.18,0.17,240.02,5.03,13.7,0.68,0.0
2007-04-09 16:00:00,1.1,0.11,239.97,4.88,13.5,0.0,0.15
2007-04-09 17:00:00,1.44,0.18,239.74,6.0,0.0,0.52,17.63
2007-04-09 18:00:00,0.99,0.19,240.56,4.3,0.0,0.53,8.85
2007-04-09 19:00:00,2.41,0.09,238.08,10.18,0.0,0.0,0.0
2007-04-09 20:00:00,1.63,0.12,237.51,6.87,0.12,0.65,10.48
2007-04-09 21:00:00,1.61,0.09,239.52,6.75,8.38,0.4,13.45
2007-04-09 22:00:00,0.83,0.11,241.79,3.51,8.75,0.0,0.0
2007-04-09 23:00:00,0.31,0.12,241.85,1.4,0.0,0.68,0.0
2007-04-10 00:00:00,0.31,0.12,242.3,1.42,0.0,0.35,0.0
2007-04-10 01:00:00,0.28,0.08,242.02,1.29,0.0,0.0,0.0
2007-04-10 02:00:00,0.31,0.13,242.93,1.4,0.0,0.75,0.0
2007-04-10 03:00:00,0.32,0.13,241.36,1.47,0.0,0.3,0.0
2007-04-10 04:00:00,0.27,0.06,241.33,1.2,0.0,0.0,0.0
2007-04-10 05:00:00,0.82,0.12,240.06,3.47,0.0,0.75,8.28
2007-04-10 06:00:00,0.39,0.1,238.42,1.73,0.0,0.25,1.55
2007-04-10 07:00:00,0.26,0.06,240.51,1.09,0.0,0.0,0.0
2007-04-10 08:00:00,0.33,0.15,239.57,1.5,0.0,0.8,0.0
2007-04-10 09:00:00,0.29,0.08,241.34,1.24,0.0,0.23,0.0
2007-04-10 10:00:00,0.27,0.06,238.99,1.16,0.0,0.0,0.0
2007-04-10 11:00:00,0.33,0.14,239.63,1.46,0.0,0.83,0.0
2007-04-10 12:00:00,0.28,0.08,241.57,1.22,0.0,0.22,0.0
2007-04-10 13:00:00,0.29,0.08,241.68,1.25,0.0,0.0,0.0
2007-04-10 14:00:00,0.32,0.14,241.35,1.43,0.0,0.87,0.0
2007-04-10 15:00:00,0.28,0.09,242.25,1.26,0.0,0.2,0.0
2007-04-10 16:00:00,1.04,0.09,241.0,4.29,0.0,0.0,12.32
2007-04-10 17:00:00,0.4,0.15,242.9,1.82,0.0,0.92,0.0
2007-04-10 18:00:00,0.56,0.08,240.08,2.6,0.0,0.13,0.0
2007-04-10 19:00:00,0.54,0.07,240.43,2.46,0.22,0.0,0.0
2007-04-10 20:00:00,1.04,0.11,239.79,4.51,3.27,1.42,0.0
2007-04-10 21:00:00,1.03,0.1,239.1,4.46,0.0,1.48,0.0
2007-04-10 22:00:00,1.18,0.09,239.18,5.06,0.0,1.43,2.82
2007-04-10 23:00:00,1.82,0.18,241.75,7.56,0.0,1.43,17.9
2007-04-11 00:00:00,1.5,0.17,241.04,6.17,0.0,1.43,17.78
2007-04-11 01:00:00,1.1,0.16,241.33,4.53,0.0,1.42,12.48
2007-04-11 02:00:00,0.39,0.22,241.11,1.8,0.0,1.42,0.0
2007-04-11 03:00:00,0.35,0.17,241.45,1.53,0.0,1.4,0.0
2007-04-11 04:00:00,0.36,0.18,241.05,1.59,0.0,1.42,0.0
2007-04-11 05:00:00,0.36,0.19,240.41,1.63,0.0,1.4,0.0
2007-04-11 06:00:00,0.36,0.18,240.12,1.62,0.0,1.4,0.0
2007-04-11 07:00:00,0.36,0.19,240.35,1.62,0.0,1.4,0.0
2007-04-11 08:00:00,0.35,0.17,239.64,1.56,0.0,1.38,0.0
2007-04-11 09:00:00,1.46,0.2,239.44,6.17,0.0,1.25,13.93
2007-04-11 10:00:00,1.58,0.05,239.44,6.55,0.0,0.0,17.57
2007-04-11 11:00:00,1.37,0.06,240.19,5.6,0.0,0.0,17.67
2007-04-11 12:00:00,1.32,0.16,239.89,5.48,0.0,1.05,16.23
2007-04-11 13:00:00,0.28,0.08,241.09,1.2,0.0,0.18,0.0
2007-04-11 14:00:00,0.29,0.08,242.05,1.2,0.0,0.0,0.0
2007-04-11 15:00:00,0.34,0.17,243.24,1.5,0.0,1.12,0.0
2007-04-11 16:00:00,0.29,0.09,244.86,1.26,0.0,0.0,0.0
2007-04-11 17:00:00,0.29,0.09,244.04,1.3,0.0,0.0,0.0
2007-04-11 18:00:00,0.33,0.16,242.09,1.5,0.0,1.12,0.0
2007-04-11 19:00:00,0.28,0.08,242.26,1.2,0.0,0.0,0.0
2007-04-11 20:00:00,0.29,0.08,239.74,1.22,0.0,0.0,0.0
2007-04-11 21:00:00,0.33,0.15,239.65,1.44,0.0,1.07,0.0
2007-04-11 22:00:00,0.97,0.08,242.65,4.03,0.0,0.0,11.35
2007-04-11 23:00:00,0.27,0.06,240.59,1.15,0.0,0.08,0.0
2007-04-12 00:00:00,0.34,0.16,238.65,1.51,0.0,1.0,0.0
2007-04-12 01:00:00,0.27,0.07,239.21,1.16,0.0,0.0,0.0
2007-04-12 02:00:00,0.27,0.06,240.36,1.11,0.0,0.13,0.0
2007-04-12 03:00:00,0.35,0.18,240.29,1.61,0.0,0.95,0.0
2007-04-12 04:00:00,0.27,0.06,240.77,1.15,0.0,0.0,0.0
2007-04-12 05:00:00,0.28,0.07,240.26,1.18,0.0,0.13,0.0
2007-04-12 06:00:00,0.34,0.16,240.57,1.5,0.0,0.9,0.0
2007-04-12 07:00:00,0.27,0.07,239.87,1.15,0.0,0.0,0.0
2007-04-12 08:00:00,0.29,0.09,239.45,1.26,0.0,0.22,0.0
2007-04-12 09:00:00,0.87,0.14,240.37,3.6,0.0,0.85,9.08
2007-04-12 10:00:00,0.59,0.06,242.26,2.47,0.0,0.0,5.23
2007-04-12 11:00:00,0.31,0.12,239.53,1.38,0.0,0.25,0.0
2007-04-12 12:00:00,0.31,0.13,240.21,1.36,0.0,0.85,0.0
2007-04-12 13:00:00,0.27,0.07,240.6,1.13,0.0,0.0,0.0
2007-04-12 14:00:00,0.3,0.1,238.45,1.33,0.0,0.28,0.0
2007-04-12 15:00:00,0.31,0.13,240.7,1.36,0.0,0.78,0.0
2007-04-12 16:00:00,0.29,0.08,241.6,1.22,0.0,0.0,0.0
2007-04-12 17:00:00,0.29,0.09,241.67,1.25,0.0,0.4,0.0
2007-04-12 18:00:00,0.33,0.15,239.77,1.45,0.0,0.72,0.0
2007-04-12 19:00:00,0.28,0.08,240.19,1.19,0.0,0.0,0.0
2007-04-12 20:00:00,0.29,0.09,240.92,1.2,0.0,0.43,0.0
2007-04-12 21:00:00,1.02,0.14,240.71,4.28,0.0,0.73,11.42
2007-04-12 22:00:00,0.56,0.08,240.2,2.31,0.0,0.0,4.57
2007-04-12 23:00:00,0.29,0.08,239.57,1.2,0.0,0.38,0.0
2007-04-13 00:00:00,0.33,0.15,239.71,1.48,0.0,0.75,0.0
2007-04-13 01:00:00,0.27,0.06,240.48,1.1,0.0,0.0,0.0
2007-04-13 02:00:00,0.31,0.11,240.13,1.35,0.0,0.38,0.0
2007-04-13 03:00:00,0.32,0.14,239.87,1.41,0.0,0.75,0.0
2007-04-13 04:00:00,0.26,0.05,239.94,1.07,0.0,0.0,0.0
2007-04-13 05:00:00,0.32,0.13,239.23,1.44,0.0,0.38,0.0
2007-04-13 06:00:00,0.31,0.13,238.77,1.36,0.0,0.73,0.0
2007-04-13 07:00:00,0.27,0.06,239.65,1.1,0.0,0.0,0.0
2007-04-13 08:00:00,0.31,0.12,239.41,1.35,0.0,0.42,0.0
2007-04-13 09:00:00,0.79,0.13,239.56,3.34,0.0,0.7,7.88
2007-04-13 10:00:00,0.77,0.06,238.04,3.22,0.0,0.0,8.37
2007-04-13 11:00:00,0.3,0.11,241.34,1.32,0.0,0.47,0.0
2007-04-13 12:00:00,0.31,0.13,242.11,1.41,0.0,0.68,0.0
2007-04-13 13:00:00,0.29,0.09,240.59,1.25,0.0,0.0,0.0
2007-04-13 14:00:00,0.3,0.1,239.36,1.26,0.0,0.48,0.0
2007-04-13 15:00:00,0.31,0.13,239.72,1.37,0.0,0.7,0.0
2007-04-13 16:00:00,0.3,0.1,240.85,1.32,0.0,0.0,0.0
2007-04-13 17:00:00,0.29,0.09,240.33,1.27,0.0,0.47,0.0
2007-04-13 18:00:00,0.31,0.13,239.2,1.39,0.0,0.67,0.0
2007-04-13 19:00:00,0.28,0.07,240.01,1.18,0.0,0.0,0.0
2007-04-13 20:00:00,0.3,0.11,241.01,1.31,0.0,0.53,0.0
2007-04-13 21:00:00,0.54,0.14,240.08,2.32,0.0,0.62,3.57
2007-04-13 22:00:00,1.06,0.04,239.83,4.37,0.0,0.0,13.32
2007-04-13 23:00:00,0.33,0.14,241.98,1.46,0.0,0.57,0.0
2007-04-14 00:00:00,0.31,0.13,239.36,1.37,0.0,0.57,0.0
2007-04-14 01:00:00,0.26,0.05,239.4,1.07,0.0,0.0,0.0
2007-04-14 02:00:00,0.33,0.14,239.58,1.45,0.0,0.65,0.0
2007-04-14 03:00:00,0.31,0.12,241.15,1.35,0.0,0.48,0.0
2007-04-14 04:00:00,0.26,0.06,241.73,1.15,0.0,0.0,0.0
2007-04-14 05:00:00,0.33,0.15,241.21,1.45,0.0,0.72,0.0
2007-04-14 06:00:00,0.31,0.12,240.32,1.33,0.0,0.45,0.0
2007-04-14 07:00:00,0.27,0.06,239.73,1.13,0.0,0.0,0.0
2007-04-14 08:00:00,0.33,0.15,241.73,1.45,0.0,0.72,0.0
2007-04-14 09:00:00,0.29,0.1,239.15,1.26,0.0,0.43,0.0
2007-04-14 10:00:00,0.94,0.07,237.46,3.97,0.0,0.0,10.98
2007-04-14 11:00:00,0.65,0.13,239.03,2.8,0.0,0.73,5.57
2007-04-14 12:00:00,0.29,0.09,240.54,1.23,0.0,0.38,0.0
2007-04-14 13:00:00,0.3,0.11,241.3,1.3,0.0,0.0,0.0
2007-04-14 14:00:00,0.31,0.13,239.5,1.36,0.0,0.83,0.0
2007-04-14 15:00:00,0.29,0.1,239.82,1.26,0.0,0.35,0.0
2007-04-14 16:00:00,0.28,0.08,239.58,1.22,0.0,0.0,0.0
2007-04-14 17:00:00,0.32,0.14,239.0,1.4,0.0,0.85,0.0
2007-04-14 18:00:00,0.3,0.11,240.17,1.31,0.0,0.3,0.0
2007-04-14 19:00:00,0.27,0.06,241.0,1.12,0.0,0.0,0.0
2007-04-14 20:00:00,0.34,0.17,241.72,1.52,0.0,0.95,0.0
2007-04-14 21:00:00,0.31,0.12,241.38,1.32,0.0,0.27,0.0
2007-04-14 22:00:00,0.48,0.06,242.49,2.0,0.0,0.0,3.43
2007-04-14 23:00:00,1.16,0.17,241.17,4.83,0.0,0.95,13.48
2007-04-15 00:00:00,0.3,0.12,241.01,1.34,0.0,0.28,0.0
2007-04-15 01:00:00,0.26,0.06,240.27,1.08,0.0,0.0,0.0
2007-04-15 02:00:00,0.34,0.17,240.69,1.54,0.0,0.93,0.0
2007-04-15 03:00:00,0.3,0.11,241.51,1.31,0.0,0.27,0.0
2007-04-15 04:00:00,0.27,0.06,241.92,1.15,0.0,0.0,0.0
2007-04-15 05:00:00,0.35,0.17,241.14,1.56,0.0,0.95,0.0
2007-04-15 06:00:00,0.29,0.09,241.99,1.24,0.0,0.25,0.0
2007-04-15 07:00:00,0.29,0.08,242.32,1.25,0.0,0.0,0.0
2007-04-15 08:00:00,0.34,0.16,241.14,1.53,0.0,0.95,0.0
2007-04-15 09:00:00,0.28,0.08,240.09,1.16,0.0,0.23,0.0
2007-04-15 10:00:00,0.3,0.1,239.6,1.28,0.0,0.0,0.0
2007-04-15 11:00:00,0.84,0.14,238.64,3.55,0.0,0.98,8.52
2007-04-15 12:00:00,0.75,0.07,237.44,3.1,0.0,0.18,7.92
2007-04-15 13:00:00,0.3,0.1,239.88,1.28,0.0,0.0,0.0
2007-04-15 14:00:00,0.61,0.13,238.87,2.74,0.0,2.48,0.0
2007-04-15 15:00:00,1.69,0.25,237.44,7.27,0.0,0.42,10.13
2007-04-15 16:00:00,0.81,0.11,239.75,3.41,0.0,0.07,5.8
2007-04-15 17:00:00,0.24,0.12,239.72,1.13,0.0,0.35,0.0
2007-04-15 18:00:00,0.24,0.12,239.53,1.23,0.0,0.42,0.0
2007-04-15 19:00:00,0.22,0.12,238.76,1.05,0.0,0.32,0.0
2007-04-15 20:00:00,0.2,0.11,239.17,0.97,0.0,0.1,0.0
2007-04-15 21:00:00,0.33,0.12,239.96,1.54,0.0,1.25,0.0
2007-04-15 22:00:00,1.79,0.14,240.98,7.44,0.0,6.67,8.23
2007-04-15 23:00:00,0.78,0.14,243.89,3.31,0.0,0.0,7.62
2007-04-16 00:00:00,0.22,0.13,243.0,1.08,0.0,0.43,0.0
2007-04-16 01:00:00,0.22,0.14,242.81,1.09,0.0,0.43,0.0
2007-04-16 02:00:00,0.2,0.09,242.07,0.94,0.0,0.0,0.0
2007-04-16 03:00:00,0.22,0.13,241.94,1.06,0.0,0.4,0.0
2007-04-16 04:00:00,0.22,0.12,241.75,1.04,0.0,0.42,0.0
2007-04-16 05:00:00,0.19,0.09,240.52,0.93,0.0,0.0,0.0
2007-04-16 06:00:00,0.23,0.14,241.57,1.09,0.0,0.42,0.0
2007-04-16 07:00:00,0.81,0.11,240.55,3.63,0.0,0.42,4.48
2007-04-16 08:00:00,1.25,0.08,237.83,5.21,0.0,0.0,17.32
2007-04-16 09:00:00,0.46,0.13,238.57,2.04,0.0,0.4,4.02
2007-04-16 10:00:00,0.2,0.11,239.83,0.99,0.0,0.35,0.0
2007-04-16 11:00:00,0.23,0.08,239.81,1.01,0.0,0.05,0.0
2007-04-16 12:00:00,0.59,0.17,239.86,2.67,0.0,0.4,0.0
2007-04-16 13:00:00,0.27,0.11,240.31,1.28,0.0,0.22,0.0
2007-04-16 14:00:00,0.3,0.08,240.11,1.31,0.0,0.2,0.0
2007-04-16 15:00:00,0.36,0.12,238.68,1.55,0.0,0.4,0.0
2007-04-16 16:00:00,0.36,0.12,240.66,1.56,0.0,0.1,0.0
2007-04-16 17:00:00,1.28,0.09,239.73,5.32,0.0,0.32,14.12
2007-04-16 18:00:00,1.01,0.13,240.87,4.19,0.0,0.4,12.83
2007-04-16 19:00:00,0.25,0.11,242.62,1.28,0.0,0.0,0.0
2007-04-16 20:00:00,1.3,0.41,242.36,5.73,0.0,7.9,0.0
2007-04-16 21:00:00,2.9,0.14,237.83,12.26,7.33,8.08,13.63
2007-04-16 22:00:00,1.6,0.12,239.73,6.7,8.53,0.15,0.0
2007-04-16 23:00:00,1.19,0.15,242.77,4.98,0.0,0.27,11.2
2007-04-17 00:00:00,0.28,0.14,243.43,1.39,0.0,0.42,0.0
2007-04-17 01:00:00,0.25,0.08,240.11,1.17,0.0,0.17,0.0
2007-04-17 02:00:00,0.27,0.11,240.12,1.33,0.0,0.23,0.0
2007-04-17 03:00:00,0.28,0.12,240.16,1.35,0.0,0.4,0.0
2007-04-17 04:00:00,0.26,0.1,240.47,1.29,0.0,0.15,0.0
2007-04-17 05:00:00,0.26,0.1,239.78,1.28,0.0,0.25,0.0
2007-04-17 06:00:00,0.7,0.1,238.34,3.23,0.0,0.42,0.92
2007-04-17 07:00:00,1.82,0.1,238.57,7.65,0.0,0.02,14.27
2007-04-17 08:00:00,1.33,0.11,238.05,5.56,0.0,0.4,17.37
2007-04-17 09:00:00,1.3,0.09,238.57,5.4,0.0,0.4,17.43
2007-04-17 10:00:00,1.29,0.07,239.94,5.32,0.0,0.0,17.63
2007-04-17 11:00:00,0.89,0.14,239.54,3.84,0.0,0.4,10.73
2007-04-17 12:00:00,0.27,0.14,240.76,1.31,0.0,0.4,0.0
2007-04-17 13:00:00,0.4,0.12,240.6,1.84,0.0,0.0,0.0
2007-04-17 14:00:00,0.26,0.13,241.37,1.22,0.0,0.42,0.0
2007-04-17 15:00:00,0.26,0.13,241.87,1.22,0.0,0.4,0.0
2007-04-17 16:00:00,0.33,0.09,242.01,1.42,0.0,0.0,0.0
2007-04-17 17:00:00,0.67,0.28,242.85,3.13,0.0,0.4,0.0
2007-04-17 18:00:00,0.34,0.17,241.62,1.57,0.0,0.33,0.0
2007-04-17 19:00:00,0.93,0.25,240.79,4.1,0.0,0.08,0.0
2007-04-17 20:00:00,2.72,0.28,239.03,11.57,17.42,0.4,10.4
2007-04-17 21:00:00,1.99,0.21,238.27,8.48,8.12,0.23,0.0
2007-04-17 22:00:00,2.04,0.25,238.08,8.56,0.0,0.17,9.85
2007-04-17 23:00:00,1.25,0.32,240.37,5.35,0.0,0.4,4.72
2007-04-18 00:00:00,1.08,0.18,239.22,4.58,0.0,0.13,0.0
2007-04-18 01:00:00,0.21,0.13,240.57,1.05,0.0,0.27,0.0
2007-04-18 02:00:00,0.2,0.1,239.0,0.99,0.0,0.4,0.0
